Period,article_volume,average_news_sentiment,AVG_AAPL_Density,AVG_NVDA_Density,AVG_GOOGL_Density,market_average_sentiment,10-K_sentiment,10-Q_sentiment,8-K_sentiment,mspr
2019-12-03,117.0,0.0,0.0,0.0,0.21809829059829058,-0.018175452947616577,-0.13918379594261449,-0.06303251886816874,-0.017905378714203835,-19.11244716666667
2019-12-04,174.0,0.0,0.0,0.0,0.2712121212121212,-0.4660465121269226,-0.13918379594261449,-0.06303251886816874,-0.05164563407500585,-19.11244716666667
2019-12-05,69.0,-0.18281352519989014,0.0,0.0,0.12106219299313928,-0.039712369441986084,-0.13918379594261449,-0.06303251886816874,-0.05164563407500585,-19.11244716666667
2019-12-06,55.0,-0.17735801935195922,0.0,0.0,0.10319217014869189,0.0,-0.13918379594261449,-0.06303251886816874,-0.05164563407500585,-19.11244716666667
2019-12-07,17.0,-0.31059813499450684,0.0,0.0,0.06297619047619048,0.0,-0.13918379594261449,-0.06303251886816874,-0.05164563407500585,-19.11244716666667
2019-12-08,19.0,-0.18921945095062256,0.016666666666666666,0.0,0.08611904761904762,0.0,-0.13918379594261449,-0.06303251886816874,-0.05164563407500585,-19.11244716666667
2019-12-09,65.0,0.29008734226226807,0.01818181818181818,0.0,0.13163780663780664,-0.1937127560377121,-0.13918379594261449,-0.06303251886816874,-0.005802422761917114,-19.11244716666667
2019-12-10,58.0,-0.016033804416656493,0.0,0.0,0.07310265600588181,0.0,-0.13918379594261449,-0.06303251886816874,-0.005802422761917114,-19.11244716666667
2019-12-11,62.0,0.0,0.0,0.0,0.08042735042735043,0.0,-0.13918379594261449,-0.06303251886816874,-0.005802422761917114,-19.11244716666667
2019-12-12,44.0,0.11253564357757569,0.02,0.0,0.08504447933019361,-0.19663965702056885,-0.13918379594261449,-0.06303251886816874,-0.005802422761917114,-19.11244716666667
2019-12-13,30.0,0.3776638150215149,0.009523809523809523,0.0,0.11016594516594516,0.0,-0.13918379594261449,-0.06303251886816874,-0.005802422761917114,-19.11244716666667
