Period,article_volume,average_news_sentiment,AVG_AAPL_Density,AVG_NVDA_Density,AVG_GOOGL_Density,market_average_sentiment,10-K_sentiment,10-Q_sentiment,8-K_sentiment,mspr
2018-02-03,29.0,-0.2895334243774414,0.12238095238095237,0.0,0.016666666666666666,-0.22253463949475968,-0.1462267433723005,-0.2175083633579583,-0.023673229850828648,-46.0798715
2018-02-04,30.0,0.15503060817718506,0.09747995247995248,0.0,0.0,-0.22253463949475968,-0.1462267433723005,-0.2175083633579583,-0.023673229850828648,-46.0798715
2018-02-05,82.0,-0.21491423845291138,0.11461352657004831,0.0,0.0,-0.8299660608172417,-0.1462267433723005,-0.2175083633579583,-0.023673229850828648,-46.0798715
2018-02-06,121.0,0.17978975772857667,0.15734335839598995,0.0,0.0,-0.0012787381807963054,-0.1462267433723005,-0.2175083633579583,-0.023673229850828648,-46.0798715
2018-02-07,52.0,0.07631962299346924,0.08584218811491538,0.0,0.0,-0.46142932772636414,-0.1462267433723005,-0.2175083633579583,-0.023673229850828648,-46.0798715
2018-02-08,35.0,-0.09989032745361329,0.08487422487422487,0.0,0.0,-0.37252572178840637,-0.1462267433723005,-0.2175083633579583,-0.023673229850828648,-46.0798715
2018-02-09,34.0,-0.16965041160583497,0.1262403100775194,0.0,0.0,-0.3144156336784363,-0.1462267433723005,-0.2175083633579583,-0.023673229850828648,-46.0798715
2018-02-10,22.0,0.0,0.08714285714285715,0.0,0.0,-0.3144156336784363,-0.1462267433723005,-0.2175083633579583,-0.023673229850828648,-46.0798715
2018-02-11,17.0,0.0,0.08076923076923077,0.0,0.0,-0.3144156336784363,-0.1462267433723005,-0.2175083633579583,-0.023673229850828648,-46.0798715
2018-02-12,50.0,-0.08344801664352416,0.1158008658008658,0.0,0.0,-0.03400700290997823,-0.1462267433723005,-0.2175083633579583,-0.023673229850828648,-46.0798715
2018-02-13,62.0,-0.28077773451805116,0.17295792442851265,0.0,0.0,-0.2444454828898112,-0.1462267433723005,-0.2175083633579583,-0.023673229850828648,-46.0798715
2018-02-14,67.0,-0.18446143865585327,0.1339269816744709,0.0,0.0,0.858325183391571,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-15,59.0,-0.029188644886016846,0.10614707812487648,0.0,0.0,0.34947503805160524,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-16,50.0,-0.3009188652038574,0.16628303495311167,0.0,0.0,-0.23879607021808624,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-17,10.0,-0.010620820522308349,0.07493501905266611,0.0,0.011415701415701415,-0.23879607021808624,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-18,19.0,-0.2882802367210388,0.08837224037494576,0.0,0.023429541595925297,-0.23879607021808624,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-19,13.0,-0.3139939188957214,0.06770778569369294,0.0,0.002702702702702703,-0.23879607021808624,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-20,38.0,-0.0010912895202636718,0.09810391363022943,0.0,0.025,-0.20673322677612305,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-21,49.0,0.12689692974090577,0.11116501145912912,0.0,0.0,0.0,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-22,46.0,0.41781346797943114,0.13965625067391257,0.0,0.0,-0.3199077844619751,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-23,57.0,0.22070599794387818,0.15944444444444444,0.02222222222222222,0.0,0.1004408597946167,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-24,30.0,-0.4250290274620056,0.07538461538461538,0.0,0.016666666666666666,0.1004408597946167,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-25,29.0,0.3206831216812134,0.15423280423280422,0.0,0.0,0.1004408597946167,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-26,90.0,0.0,0.1527822853279243,0.0,0.0,0.0,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-27,58.0,0.0,0.14277777777777778,0.0,0.02222222222222222,-0.6090772747993469,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-02-28,43.0,-0.15124742984771727,0.08911453364226977,0.0,0.0,-0.22827558517456054,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
2018-03-01,41.0,0.18384044170379638,0.08912198912198913,0.0,0.0,0.41433554887771606,-0.1462267433723005,-0.2175083633579583,-0.02085014370580514,-46.0798715
