DATE,open NVIDIA,high NVIDIA,low NVIDIA,close NVIDIA,volume NVIDIA,open GOOGLE,high GOOGLE,low GOOGLE,close GOOGLE,volume GOOGLE,date APPLE,open APPLE,high APPLE,low APPLE,close APPLE,volume APPLE
2020-08-11,"$11,04","$11,10","$10,76","$10,81","$8.833.765,00","$74,19","$75,00","$73,40","$73,52","$1.544.202,00",2020-08-11,"$108,92","$109,41","$106,13","$106,39","$45.693.998,00"
2020-08-12,"$10,95","$11,43","$10,92","$11,40","$11.585.621,00","$73,85","$75,07","$73,74","$74,85","$1.118.844,00",2020-08-12,"$107,48","$110,19","$107,29","$109,93","$40.270.016,00"
2020-08-13,"$11,51","$11,68","$11,32","$11,41","$9.330.892,00","$74,89","$76,32","$74,89","$75,31","$1.112.042,00",2020-08-13,"$111,31","$112,88","$110,82","$111,87","$51.087.637,00"
2020-08-14,"$11,49","$11,67","$11,40","$11,53","$9.130.959,00","$75,16","$75,47","$74,44","$74,72","$1.089.545,00",2020-08-14,"$111,70","$111,86","$109,96","$111,77","$40.262.065,00"
2020-08-17,"$11,81","$12,37","$11,78","$12,30","$15.481.781,00","$75,28","$75,67","$74,73","$75,29","$993.085,00",2020-08-17,"$112,90","$112,92","$110,85","$111,48","$29.074.936,00"
2020-08-18,"$12,41","$12,46","$12,05","$12,22","$12.545.047,00","$75,78","$77,34","$75,56","$77,26","$1.409.132,00",2020-08-18,"$111,23","$112,84","$110,90","$112,41","$25.687.921,00"
2020-08-19,"$12,26","$12,27","$12,06","$12,10","$15.514.651,00","$77,09","$77,91","$76,47","$76,70","$1.513.156,00",2020-08-19,"$112,82","$113,97","$112,46","$112,55","$35.391.837,00"
2020-08-20,"$11,94","$12,33","$11,84","$12,10","$22.959.338,00","$76,47","$78,47","$76,20","$78,27","$1.310.094,00",2020-08-20,"$112,59","$115,16","$112,58","$115,05","$30.861.224,00"
2020-08-21,"$12,16","$12,77","$12,16","$12,64","$24.915.148,00","$78,05","$79,05","$77,58","$78,24","$1.730.341,00",2020-08-21,"$116,01","$121,46","$116,00","$120,98","$82.207.972,00"
2020-08-24,"$12,84","$12,87","$12,47","$12,68","$12.224.050,00","$79,08","$79,89","$78,21","$78,71","$1.273.112,00",2020-08-24,"$125,19","$125,27","$120,56","$122,42","$84.124.894,00"
2020-08-25,"$12,59","$12,72","$12,53","$12,71","$7.203.284,00","$78,46","$79,89","$78,35","$79,74","$1.248.849,00",2020-08-25,"$121,30","$121,77","$119,70","$121,42","$51.431.384,00"
2020-08-26,"$12,76","$12,83","$12,64","$12,73","$8.004.854,00","$79,76","$82,07","$79,50","$81,64","$2.591.489,00",2020-08-26,"$122,74","$123,53","$121,67","$123,07","$39.643.701,00"
2020-08-27,"$12,74","$12,81","$12,53","$12,59","$7.914.137,00","$81,77","$81,84","$80,39","$80,87","$1.556.765,00",2020-08-27,"$123,67","$124,01","$120,45","$121,60","$37.827.162,00"
2020-08-28,"$12,63","$13,11","$12,60","$13,10","$13.385.091,00","$80,92","$81,51","$80,72","$81,41","$1.113.515,00",2020-08-28,"$122,58","$122,99","$121,18","$121,40","$45.627.769,00"
2020-08-31,"$13,14","$13,53","$13,00","$13,33","$12.480.119,00","$81,62","$81,66","$80,71","$80,92","$1.312.048,00",2020-08-31,"$124,10","$127,43","$122,56","$125,52","$219.545.025,00"
2020-09-01,"$13,44","$13,95","$13,40","$13,78","$12.773.844,00","$81,05","$82,39","$80,92","$82,19","$1.125.999,00",2020-09-01,"$129,14","$131,12","$126,97","$130,52","$147.802.651,00"
2020-09-02,"$14,66","$14,68","$13,86","$14,30","$21.785.438,00","$82,83","$85,71","$82,44","$85,28","$2.459.111,00",2020-09-02,"$133,84","$134,22","$123,54","$127,82","$194.659.285,00"
2020-09-03,"$13,79","$13,84","$12,84","$12,98","$23.557.894,00","$84,39","$84,42","$79,83","$80,92","$3.164.461,00",2020-09-03,"$123,45","$125,33","$117,21","$117,58","$250.571.657,00"
2020-09-04,"$12,75","$13,14","$11,67","$12,59","$36.483.359,00","$79,90","$81,19","$76,37","$78,52","$2.773.403,00",2020-09-04,"$116,79","$120,33","$107,87","$117,66","$323.533.095,00"
2020-09-08,"$11,70","$12,51","$11,67","$11,88","$19.834.126,00","$75,73","$77,24","$75,31","$75,66","$2.683.081,00",2020-09-08,"$110,84","$115,74","$109,61","$109,74","$225.054.365,00"
2020-09-09,"$12,36","$12,77","$12,20","$12,68","$18.350.245,00","$76,91","$77,40","$75,74","$76,83","$1.948.638,00",2020-09-09,"$114,06","$115,89","$112,12","$114,12","$172.113.246,00"
2020-09-10,"$12,95","$13,03","$12,13","$12,28","$17.415.254,00","$76,98","$78,14","$75,48","$75,78","$1.639.883,00",2020-09-10,"$117,08","$117,21","$109,43","$110,39","$177.301.484,00"
2020-09-11,"$12,45","$12,62","$11,86","$12,13","$15.875.915,00","$75,88","$76,41","$74,14","$75,27","$1.524.821,00",2020-09-11,"$111,44","$112,09","$107,00","$108,94","$175.926.043,00"
2020-09-14,"$13,04","$13,28","$12,59","$12,83","$29.954.344,00","$76,06","$77,32","$74,74","$74,92","$2.118.395,00",2020-09-14,"$111,59","$112,77","$109,72","$112,21","$136.326.466,00"
2020-09-15,"$13,24","$13,26","$12,79","$12,95","$18.134.865,00","$75,87","$77,02","$75,58","$76,23","$1.144.163,00",2020-09-15,"$115,10","$115,59","$110,51","$112,39","$179.604.537,00"
2020-09-16,"$12,92","$13,05","$12,48","$12,48","$13.898.554,00","$76,60","$77,19","$75,06","$75,09","$1.099.585,00",2020-09-16,"$112,09","$112,84","$108,98","$109,07","$150.459.090,00"
2020-09-17,"$12,10","$12,55","$12,00","$12,43","$19.753.971,00","$73,78","$74,42","$72,62","$73,84","$1.986.654,00",2020-09-17,"$106,73","$109,14","$105,74","$107,33","$173.154.497,00"
2020-09-18,"$12,56","$12,60","$11,95","$12,15","$17.409.765,00","$73,91","$74,25","$71,09","$72,06","$3.131.191,00",2020-09-18,"$107,39","$107,86","$103,20","$103,93","$279.272.128,00"
2020-09-21,"$11,89","$12,49","$11,87","$12,48","$17.972.561,00","$71,09","$71,51","$69,65","$71,02","$2.825.915,00",2020-09-21,"$101,69","$107,18","$100,29","$107,08","$190.374.341,00"
2020-09-22,"$12,54","$12,61","$12,12","$12,60","$16.113.279,00","$72,02","$72,70","$70,99","$72,49","$1.685.914,00",2020-09-22,"$109,61","$109,78","$106,18","$108,76","$178.061.283,00"
2020-09-23,"$12,54","$12,69","$12,04","$12,09","$16.127.214,00","$72,11","$72,16","$69,65","$69,99","$1.873.378,00",2020-09-23,"$108,58","$109,05","$103,86","$104,20","$146.606.719,00"
2020-09-24,"$12,04","$12,53","$11,98","$12,31","$18.226.676,00","$69,65","$71,41","$69,63","$70,66","$1.715.778,00",2020-09-24,"$102,30","$107,24","$102,14","$105,27","$163.166.862,00"
2020-09-25,"$12,41","$12,85","$12,21","$12,84","$14.656.733,00","$70,76","$71,80","$69,90","$71,46","$1.506.287,00",2020-09-25,"$105,47","$109,37","$104,73","$109,22","$145.889.638,00"
2020-09-28,"$13,00","$13,01","$12,71","$13,00","$14.302.641,00","$73,10","$73,15","$71,82","$72,43","$1.528.692,00",2020-09-28,"$111,87","$112,17","$109,70","$111,82","$133.916.348,00"
2020-09-29,"$12,90","$13,40","$12,89","$13,19","$15.528.898,00","$72,69","$73,10","$72,20","$72,80","$1.580.213,00",2020-09-29,"$111,43","$112,16","$110,47","$110,98","$96.670.858,00"
2020-09-30,"$13,12","$13,58","$13,11","$13,49","$17.178.410,00","$72,55","$73,80","$72,29","$72,78","$2.032.153,00",2020-09-30,"$110,69","$114,06","$110,52","$112,65","$138.782.770,00"
2020-10-01,"$13,72","$13,72","$13,42","$13,57","$13.086.112,00","$73,67","$74,24","$73,33","$73,89","$1.632.958,00",2020-10-01,"$114,43","$114,51","$112,67","$113,60","$112.952.368,00"
2020-10-02,"$13,19","$13,48","$13,01","$13,02","$13.771.424,00","$72,48","$73,45","$71,87","$72,28","$1.550.439,00",2020-10-02,"$109,81","$112,22","$109,16","$109,94","$140.763.982,00"
2020-10-05,"$13,20","$13,60","$13,18","$13,60","$11.959.849,00","$72,63","$73,73","$72,50","$73,63","$1.072.659,00",2020-10-05,"$110,80","$113,47","$110,45","$113,32","$103.345.214,00"
2020-10-06,"$13,79","$14,10","$13,62","$13,70","$19.552.253,00","$73,27","$73,72","$71,76","$72,05","$1.295.814,00",2020-10-06,"$112,54","$112,95","$109,19","$110,07","$157.092.251,00"
2020-10-07,"$13,96","$14,08","$13,82","$13,92","$10.421.067,00","$72,47","$72,95","$71,17","$72,46","$1.793.082,00",2020-10-07,"$111,49","$112,40","$111,02","$111,94","$94.206.776,00"
2020-10-08,"$14,03","$14,04","$13,72","$13,80","$9.444.423,00","$72,77","$73,89","$72,77","$73,66","$1.294.871,00",2020-10-08,"$113,08","$113,22","$111,46","$111,83","$81.199.783,00"
2020-10-09,"$13,73","$13,78","$13,62","$13,72","$8.646.532,00","$74,13","$75,07","$73,84","$75,01","$1.637.050,00",2020-10-09,"$112,14","$113,81","$111,79","$113,78","$97.764.850,00"
2020-10-12,"$13,95","$14,30","$13,87","$14,18","$10.836.359,00","$76,37","$78,88","$75,94","$77,69","$2.748.208,00",2020-10-12,"$116,79","$121,77","$116,03","$121,01","$233.672.895,00"
2020-10-13,"$14,25","$14,31","$13,98","$14,21","$8.589.471,00","$78,31","$78,72","$77,40","$77,82","$1.940.227,00",2020-10-13,"$121,85","$121,97","$116,39","$117,80","$255.173.491,00"
2020-10-14,"$14,25","$14,30","$13,92","$14,05","$6.895.643,00","$78,19","$78,65","$76,77","$77,64","$1.647.862,00",2020-10-14,"$117,70","$119,67","$116,36","$117,88","$146.600.282,00"
2020-10-15,"$13,77","$13,96","$13,73","$13,93","$6.660.782,00","$76,70","$78,03","$76,53","$77,24","$1.550.790,00",2020-10-15,"$115,48","$117,89","$114,93","$117,42","$109.488.369,00"
2020-10-16,"$14,00","$14,08","$13,75","$13,77","$6.047.983,00","$77,56","$78,35","$77,35","$77,85","$1.698.610,00",2020-10-16,"$117,97","$118,23","$115,57","$115,77","$112.245.630,00"
2020-10-19,"$13,86","$13,94","$13,37","$13,46","$7.429.602,00","$78,26","$78,65","$75,62","$75,97","$1.476.469,00",2020-10-19,"$116,69","$117,14","$112,51","$112,82","$117.347.984,00"
2020-10-20,"$13,54","$13,76","$13,47","$13,61","$5.713.293,00","$75,63","$78,15","$75,50","$77,02","$2.071.628,00",2020-10-20,"$113,03","$115,73","$112,48","$114,30","$121.029.181,00"
2020-10-21,"$13,58","$13,75","$13,44","$13,48","$5.473.635,00","$77,95","$80,20","$77,82","$78,76","$2.995.393,00",2020-10-21,"$113,49","$115,47","$113,27","$113,68","$87.492.053,00"
2020-10-22,"$13,48","$13,57","$13,19","$13,32","$7.240.407,00","$78,71","$80,12","$78,33","$79,78","$1.515.321,00",2020-10-22,"$114,25","$114,82","$111,46","$112,59","$99.205.556,00"
2020-10-23,"$13,41","$13,55","$13,25","$13,55","$5.819.776,00","$80,20","$81,15","$80,04","$81,09","$1.516.939,00",2020-10-23,"$113,22","$113,37","$111,16","$111,90","$80.319.870,00"
2020-10-26,"$13,39","$13,65","$13,00","$13,10","$8.397.330,00","$80,20","$80,92","$77,85","$78,67","$1.779.047,00",2020-10-26,"$110,90","$113,37","$109,80","$111,91","$108.799.183,00"
2020-10-27,"$13,27","$13,40","$13,15","$13,36","$6.244.409,00","$78,90","$79,55","$78,31","$79,40","$1.286.267,00",2020-10-27,"$112,34","$114,08","$111,42","$113,42","$89.759.289,00"
2020-10-28,"$13,16","$13,22","$12,57","$12,59","$9.384.997,00","$76,97","$77,16","$74,91","$75,02","$2.243.204,00",2020-10-28,"$111,91","$112,28","$108,07","$108,17","$140.010.835,00"
2020-10-29,"$12,80","$13,15","$12,71","$12,99","$7.978.267,00","$75,33","$78,89","$75,31","$77,31","$2.751.367,00",2020-10-29,"$109,30","$113,74","$109,14","$112,17","$142.142.453,00"
2020-10-30,"$12,81","$12,90","$12,26","$12,50","$10.403.930,00","$82,80","$83,49","$79,53","$80,25","$4.961.974,00",2020-10-30,"$108,03","$108,94","$104,78","$105,89","$185.081.615,00"
2020-11-02,"$12,62","$12,80","$12,36","$12,54","$7.469.076,00","$80,62","$82,34","$80,16","$80,66","$2.196.301,00",2020-11-02,"$106,13","$107,66","$104,39","$105,80","$119.514.804,00"
2020-11-03,"$12,67","$13,07","$12,57","$12,98","$6.802.247,00","$80,98","$82,38","$80,05","$81,72","$1.560.876,00",2020-11-03,"$106,67","$108,45","$105,76","$107,43","$104.688.215,00"
2020-11-04,"$13,35","$13,79","$13,30","$13,75","$10.225.284,00","$84,69","$87,90","$84,57","$86,69","$3.542.716,00",2020-11-04,"$111,03","$112,44","$109,29","$111,81","$134.464.118,00"
2020-11-05,"$14,12","$14,30","$13,95","$14,12","$7.952.051,00","$87,92","$88,98","$86,46","$87,52","$1.974.291,00",2020-11-05,"$114,73","$116,36","$113,68","$115,78","$122.938.982,00"
2020-11-06,"$14,07","$14,55","$13,85","$14,52","$9.555.301,00","$86,97","$87,82","$86,24","$87,38","$1.421.281,00",2020-11-06,"$115,29","$116,15","$113,16","$115,65","$111.527.357,00"
2020-11-09,"$14,51","$14,65","$13,57","$13,59","$14.531.199,00","$89,18","$90,22","$87,28","$87,47","$2.653.720,00",2020-11-09,"$117,42","$118,87","$113,08","$113,34","$150.559.034,00"
2020-11-10,"$13,57","$13,57","$12,59","$12,73","$16.053.892,00","$85,90","$87,37","$85,22","$86,29","$2.136.322,00",2020-11-10,"$112,59","$114,58","$111,21","$113,00","$134.489.444,00"
2020-11-11,"$13,02","$13,40","$12,91","$13,38","$10.088.576,00","$86,82","$87,54","$86,56","$86,76","$1.581.002,00",2020-11-11,"$114,19","$116,57","$113,46","$116,43","$109.419.819,00"
2020-11-12,"$13,44","$13,73","$13,28","$13,42","$9.138.664,00","$86,50","$87,64","$86,30","$86,54","$1.315.291,00",2020-11-12,"$116,56","$117,44","$115,53","$116,16","$100.520.892,00"
2020-11-13,"$13,59","$13,63","$13,02","$13,26","$8.643.306,00","$86,80","$88,25","$86,20","$88,01","$1.477.685,00",2020-11-13,"$116,38","$116,61","$114,85","$116,21","$79.493.100,00"
2020-11-16,"$13,13","$13,61","$13,12","$13,48","$10.313.640,00","$87,60","$89,10","$87,46","$88,09","$1.264.670,00",2020-11-16,"$115,88","$117,89","$115,13","$117,22","$88.848.321,00"
2020-11-17,"$13,51","$13,56","$13,26","$13,38","$7.777.540,00","$87,79","$88,25","$87,37","$87,48","$1.058.731,00",2020-11-17,"$116,49","$117,58","$115,91","$116,33","$72.369.341,00"
2020-11-18,"$13,43","$13,57","$13,15","$13,39","$12.735.225,00","$87,23","$87,65","$86,33","$86,44","$998.490,00",2020-11-18,"$115,57","$116,75","$114,98","$115,01","$74.367.975,00"
2020-11-19,"$13,17","$13,45","$13,06","$13,40","$14.106.305,00","$86,07","$87,57","$85,91","$87,33","$998.454,00",2020-11-19,"$114,58","$116,01","$113,82","$115,60","$72.215.385,00"
2020-11-20,"$13,41","$13,45","$13,03","$13,05","$8.501.932,00","$87,50","$87,81","$86,16","$86,22","$1.375.833,00",2020-11-20,"$115,60","$115,73","$114,29","$114,34","$71.719.719,00"
2020-11-23,"$13,13","$13,34","$12,98","$13,10","$9.007.042,00","$86,42","$86,70","$84,92","$85,79","$1.119.894,00",2020-11-23,"$114,18","$114,61","$110,84","$110,94","$124.683.047,00"
2020-11-24,"$13,10","$13,12","$12,85","$12,92","$8.636.794,00","$85,78","$87,72","$85,45","$87,59","$1.390.714,00",2020-11-24,"$110,99","$112,88","$109,71","$112,22","$110.958.578,00"
2020-11-25,"$12,99","$13,23","$12,98","$13,20","$6.478.590,00","$87,79","$87,91","$86,82","$87,60","$973.244,00",2020-11-25,"$112,59","$113,76","$112,22","$113,06","$74.540.536,00"
2020-11-27,"$13,34","$13,37","$13,13","$13,22","$4.169.471,00","$87,62","$89,24","$87,62","$88,74","$734.442,00",2020-11-27,"$113,59","$114,48","$113,24","$113,61","$45.495.804,00"
2020-11-30,"$13,23","$13,37","$12,93","$13,36","$7.152.495,00","$88,17","$88,41","$86,79","$87,12","$1.609.784,00",2020-11-30,"$113,98","$117,87","$113,82","$116,00","$165.072.559,00"
2020-12-01,"$13,45","$13,49","$13,19","$13,35","$7.417.170,00","$87,73","$90,46","$87,55","$89,15","$1.855.337,00",2020-12-01,"$117,91","$120,31","$116,94","$119,58","$124.457.871,00"
2020-12-02,"$13,31","$13,63","$13,20","$13,50","$7.063.004,00","$89,15","$91,01","$88,65","$90,62","$1.461.158,00",2020-12-02,"$118,90","$120,21","$117,80","$119,93","$86.725.366,00"
2020-12-03,"$13,55","$13,62","$13,29","$13,36","$4.974.686,00","$90,40","$91,56","$90,23","$90,47","$1.227.897,00",2020-12-03,"$120,36","$120,61","$119,08","$119,79","$76.945.685,00"
2020-12-04,"$13,41","$13,52","$13,35","$13,52","$5.042.567,00","$90,39","$90,85","$90,06","$90,56","$1.020.206,00",2020-12-04,"$119,46","$119,71","$118,41","$119,12","$76.256.614,00"
2020-12-07,"$13,56","$13,69","$13,46","$13,57","$5.566.171,00","$90,16","$90,84","$89,53","$90,23","$1.106.758,00",2020-12-07,"$119,18","$121,38","$119,12","$120,58","$84.491.822,00"
2020-12-08,"$13,55","$13,56","$13,25","$13,31","$6.779.842,00","$89,81","$90,18","$88,95","$89,95","$989.940,00",2020-12-08,"$121,19","$121,78","$119,94","$121,20","$80.120.215,00"
2020-12-09,"$13,27","$13,38","$12,83","$12,90","$10.005.724,00","$89,90","$90,79","$87,50","$88,28","$1.575.559,00",2020-12-09,"$121,34","$122,73","$117,90","$118,66","$112.142.414,00"
2020-12-10,"$12,83","$13,03","$12,82","$12,94","$5.180.204,00","$87,53","$88,14","$86,08","$87,78","$1.424.591,00",2020-12-10,"$117,42","$120,70","$117,07","$120,09","$79.230.307,00"
2020-12-11,"$12,93","$12,99","$12,79","$12,98","$5.217.630,00","$87,40","$88,26","$87,04","$88,13","$925.050,00",2020-12-11,"$119,30","$119,62","$117,46","$119,28","$84.713.783,00"
2020-12-14,"$13,05","$13,35","$13,04","$13,27","$6.735.855,00","$87,93","$88,88","$86,86","$87,01","$1.641.152,00",2020-12-14,"$119,46","$120,19","$118,43","$118,66","$77.157.031,00"
2020-12-15,"$13,40","$13,43","$13,15","$13,32","$4.824.223,00","$87,39","$87,60","$86,49","$87,45","$1.060.974,00",2020-12-15,"$121,16","$124,63","$120,95","$124,61","$153.217.681,00"
2020-12-16,"$13,39","$13,40","$13,18","$13,21","$5.562.956,00","$87,85","$87,85","$86,85","$87,26","$1.225.385,00",2020-12-16,"$124,15","$125,08","$123,32","$124,54","$95.694.103,00"
2020-12-17,"$13,33","$13,34","$13,14","$13,31","$5.769.140,00","$87,59","$87,73","$85,96","$86,43","$1.732.059,00",2020-12-17,"$125,60","$126,26","$124,76","$125,41","$91.943.837,00"
2020-12-18,"$13,34","$13,37","$13,04","$13,24","$8.528.742,00","$86,71","$86,82","$85,16","$85,72","$4.233.638,00",2020-12-18,"$125,66","$125,80","$122,89","$123,42","$187.611.671,00"
2020-12-21,"$13,04","$13,33","$12,93","$13,30","$7.538.093,00","$84,87","$86,26","$84,12","$86,13","$1.687.071,00",2020-12-21,"$121,82","$125,03","$120,29","$124,95","$118.147.075,00"
2020-12-22,"$13,28","$13,30","$13,02","$13,24","$4.645.401,00","$85,87","$86,04","$84,70","$85,42","$1.011.850,00",2020-12-22,"$128,24","$130,97","$126,33","$128,50","$164.580.105,00"
2020-12-23,"$13,22","$13,24","$12,97","$12,97","$4.466.571,00","$85,61","$86,61","$85,47","$85,82","$1.140.816,00",2020-12-23,"$128,78","$129,04","$127,43","$127,61","$85.964.820,00"
2020-12-24,"$13,00","$13,10","$12,90","$12,96","$2.440.544,00","$85,86","$86,52","$85,63","$86,11","$462.449,00",2020-12-24,"$127,96","$130,04","$127,74","$128,59","$53.523.653,00"
2020-12-28,"$13,03","$13,03","$12,73","$12,87","$5.299.929,00","$86,65","$88,74","$86,49","$88,09","$1.373.066,00",2020-12-28,"$130,56","$133,82","$130,09","$133,19","$121.298.865,00"
2020-12-29,"$12,89","$13,04","$12,81","$12,91","$4.247.901,00","$88,75","$88,81","$87,15","$87,29","$979.531,00",2020-12-29,"$134,52","$135,24","$130,90","$131,42","$117.948.015,00"
2020-12-30,"$12,96","$13,18","$12,86","$13,11","$5.619.862,00","$87,65","$87,78","$85,81","$86,22","$1.044.106,00",2020-12-30,"$132,11","$132,51","$129,98","$130,30","$93.982.517,00"
2020-12-31,"$13,10","$13,12","$12,88","$13,02","$4.797.750,00","$86,27","$87,27","$86,21","$87,03","$1.046.262,00",2020-12-31,"$130,65","$131,29","$128,35","$129,29","$96.578.815,00"
2021-01-04,"$13,07","$13,62","$12,93","$13,08","$13.978.534,00","$87,40","$87,52","$84,77","$85,72","$1.853.412,00",2021-01-04,"$130,10","$130,19","$123,52","$126,10","$139.632.813,00"
2021-01-05,"$13,06","$13,41","$13,05","$13,37","$8.047.418,00","$85,66","$86,74","$85,26","$86,41","$1.010.989,00",2021-01-05,"$125,59","$128,37","$125,14","$127,66","$95.164.273,00"
2021-01-06,"$13,19","$13,21","$12,55","$12,58","$14.471.813,00","$84,43","$86,60","$84,22","$85,55","$2.313.444,00",2021-01-06,"$124,45","$127,70","$123,14","$123,36","$151.117.086,00"
2021-01-07,"$12,93","$13,34","$12,85","$13,31","$11.506.174,00","$85,75","$88,28","$85,75","$88,11","$2.082.466,00",2021-01-07,"$125,07","$128,26","$124,59","$127,57","$106.772.539,00"
2021-01-08,"$13,33","$13,39","$13,01","$13,24","$7.293.633,00","$88,25","$89,35","$87,46","$89,28","$1.762.074,00",2021-01-08,"$129,04","$129,23","$126,90","$128,67","$102.465.736,00"
2021-01-11,"$13,38","$13,92","$13,33","$13,59","$12.941.046,00","$88,24","$88,61","$87,01","$87,21","$1.728.695,00",2021-01-11,"$125,88","$126,84","$125,21","$125,68","$97.814.258,00"
2021-01-12,"$13,72","$13,72","$13,31","$13,45","$7.267.462,00","$86,67","$87,79","$85,23","$86,28","$1.466.599,00",2021-01-12,"$125,21","$126,37","$123,61","$125,50","$89.596.781,00"
2021-01-13,"$13,45","$13,59","$13,35","$13,50","$5.236.684,00","$85,77","$87,22","$85,77","$86,76","$1.163.565,00",2021-01-13,"$125,46","$128,08","$125,20","$127,54","$86.367.348,00"
2021-01-14,"$13,54","$13,56","$13,15","$13,16","$7.059.052,00","$86,84","$87,77","$85,71","$85,95","$1.450.612,00",2021-01-14,"$127,45","$127,65","$125,46","$125,61","$87.911.769,00"
2021-01-15,"$13,19","$13,29","$12,81","$12,83","$6.925.955,00","$85,86","$86,78","$85,00","$85,79","$1.561.445,00",2021-01-15,"$125,48","$126,89","$123,75","$123,89","$108.741.125,00"
2021-01-19,"$12,98","$13,06","$12,81","$12,99","$5.639.542,00","$86,55","$89,57","$86,05","$88,61","$2.068.682,00",2021-01-19,"$124,51","$125,41","$123,69","$124,56","$88.433.521,00"
2021-01-20,"$13,08","$13,39","$13,02","$13,33","$6.446.982,00","$90,69","$94,34","$90,35","$93,36","$3.185.599,00",2021-01-20,"$125,37","$129,10","$125,26","$128,65","$101.648.500,00"
2021-01-21,"$13,38","$13,96","$13,22","$13,83","$8.435.861,00","$94,03","$95,94","$93,33","$93,56","$2.912.883,00",2021-01-21,"$130,37","$136,09","$130,17","$133,37","$117.074.573,00"
2021-01-22,"$13,70","$13,80","$13,59","$13,68","$6.153.949,00","$93,93","$94,57","$93,18","$93,98","$1.625.980,00",2021-01-22,"$132,79","$136,27","$131,56","$135,51","$111.528.821,00"
2021-01-25,"$13,74","$13,79","$13,20","$13,62","$6.260.973,00","$94,98","$95,43","$92,32","$94,07","$2.512.020,00",2021-01-25,"$139,41","$141,38","$133,04","$139,26","$153.576.236,00"
2021-01-26,"$13,54","$13,61","$13,35","$13,40","$4.088.540,00","$93,65","$95,13","$93,16","$94,74","$1.562.302,00",2021-01-26,"$139,92","$140,61","$137,75","$139,50","$95.871.386,00"
2021-01-27,"$13,19","$13,20","$12,76","$12,88","$9.256.996,00","$93,10","$93,38","$89,25","$90,32","$4.097.370,00",2021-01-27,"$139,76","$140,61","$136,82","$138,42","$137.237.640,00"
2021-01-28,"$12,96","$13,30","$12,93","$13,02","$5.692.635,00","$90,92","$93,75","$90,92","$92,03","$2.744.973,00",2021-01-28,"$135,95","$138,35","$133,20","$133,58","$138.969.380,00"
